bookID,title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,Year,publisher,Publisher trim,Publisher clean,Left function
26573,Accelerando,Charles Stross,3.88,415,16527,971,01/07/2006,2006,Tropismos,,,
2326,Death of a Perfect Wife (Hamish Macbeth  #4),M.C. Beaton,3.81,175,4958,285,01/07/2006,2006,Prentice Hall,,,
10421,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,3.95,320,3060,264,01/07/2006,2006,Alfaguara,,,
14349,Stationary Bike,Stephen King/Ron McLarty,3.54,44,3035,167,01/07/2006,2006,Marshall Cavendish Editions,,,
2126,The Afghan Campaign,Steven Pressfield,3.96,354,3002,198,01/07/2006,2006,Prentice Hall,,,
21276,Mindfulness for Beginners,Jon Kabat-Zinn,3.82,3,2913,245,01/07/2006,2006,John F. Blair  Publisher,,,
36255,Year Zero,Jeff Long,3.6,416,2164,139,01/07/2006,2006,Cambridge University Press,,,
43821,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,4,272,1693,76,01/07/2006,2006,Ediciones B,,,
41125,Tanglewreck,Jeanette Winterson,3.46,415,1684,202,01/07/2006,2006,Chalice Press,,,
1849,The Sword of Angels (The Bronze Knight  #3),John Marco,3.9,980,827,23,01/07/2006,2006,Pearson,,,
28396,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,3.79,431,230,28,01/07/2006,2006,Daw Books,,,
7890,Inside the Red Tent,Sandra Hack Polaski,3.96,100,181,16,01/07/2006,2006,Scholastic Inc.,,,
37630,CÃ¡ntico de sangre (CrÃ³nicas VampÃ­ricas  #10),Anne Rice/Camila Batlles,3.72,416,143,9,01/07/2006,2006,Doubleday Books,,,
14427,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,540,56,7,01/07/2006,2006,Chatto & Windus,,,
2289,Topsail Island: Mayberry by the Sea,Ray McAllister/Vicki McAllister,3.94,228,40,13,01/07/2006,2006,Ace Books,,,
31084,Three Genres: Writing Fiction/Literary Nonfiction  Poetry  and Drama,Stephen Minot,3.64,476,36,3,01/07/2006,2006,Grand Central Publishing,,,
22580,Kenang-Kenangan Seorang Geisha (Memoirs of a Geisha),Arthur Golden,4.11,784,28,6,01/07/2006,2006,Sounds True,,,
6151,El Reino Animal,Sergio RamÃ­rez,3.69,256,16,4,01/07/2006,2006,Grand Central Publishing,,,
18913,Organized Crime,Michael D. Lyman/Gary W. Potter,3.8,496,12,1,01/07/2006,2006,Atria Books,,,
8489,Un cafÃ© lejos de aquÃ­,Z.Z. Packer/MarÃ­a PÃ©rez LÃ³pez de Heredia,3.84,283,8,0,01/07/2006,2006,Simon & Schuster Audio,,,
11159,The Humor of the American Cowboy,Stan Hoig/Nick Eggenhofer,3.43,200,3,1,01/07/2006,2006,Bloomsbury Children's Books,,,
24058,Bedlam's Bard (Bedlam Bard  #1-2),Mercedes Lackey/Ellen Guon,3.95,617,3016,30,30/06/2006,2006,Project Management Institute,,,
32102,ChamÃ¡n (Familia Cole  #2),Noah Gordon/Elsa Mateo,4.12,768,493,24,30/06/2006,2006,Zeta Bolsillo,,,
28815,Earned Value Project Management,Quentin W. Fleming/Joel M. Koppelman,3.77,232,66,7,30/06/2006,2006,Baen Books,,,
34080,Jane Eyre,Charlotte BrontÃ«/Stevie Davies,4.12,590,8333,874,29/06/2006,2006,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
31569,Magician: Apprentice (The Riftwar Saga  #1),Raymond E. Feist/Brett Booth,4.45,265,276,5,29/06/2006,2006,Dabel Brothers Productions,,,
14228,Zen and the Art of Happiness,Chris Prentiss,4.05,145,2955,270,28/06/2006,2006,Veritas Publishing,,,
21611,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,407,461,29,28/06/2006,2006,Power Press,,,
30949,A Fistful of Charms (The Hollows  #4),Kim Harrison,4.29,510,47773,1109,27/06/2006,2006,Inner Traditions,,,
20944,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,359,23318,1704,27/06/2006,2006,Metropolitan Books,,,
25492,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,362,17710,393,27/06/2006,2006,Alpha,,,
30249,Glasshouse,Charles Stross,3.87,335,8975,464,27/06/2006,2006,Avon,,,
32609,Coming Out,Danielle Steel,3.51,210,4160,241,27/06/2006,2006,Caedmon,,,
19103,The Kept Woman,Susan Donovan,3.81,384,4037,143,27/06/2006,2006,St. Martin's Griffin,,,
16182,Godslayer (The Sundering  #2),Jacqueline Carey,3.7,404,2868,127,27/06/2006,2006,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
15692,The Forbidden (Vampire Huntress  #5),L.A. Banks,4.27,490,2133,42,27/06/2006,2006,Penguin Books,Penguin Books,Penguin Books,Penguin
28252,The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,448,1878,36,27/06/2006,2006,Penguin Classics,Penguin Classics,Penguin Classics,Penguin
18077,Tooth and Claw,T. Coraghessan Boyle,3.82,304,1193,95,27/06/2006,2006,Harper,,,
43661,Journey Without Maps,Graham Greene/Paul Theroux,3.6,272,1139,70,27/06/2006,2006,Harmony,,,
34844,Starship Troopers,Robert A. Heinlein,4.01,280,1100,165,27/06/2006,2006,Harlequin Blaze,,,
99,Danse Macabre (Anita Blake  Vampire Hunter  #14),Laurell K. Hamilton,3.82,483,798,52,27/06/2006,2006,Berkley,,,
14978,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,249,478,12,27/06/2006,2006,St. Martin's Griffin,,,
702,The Laughing Jesus: Religious Lies and Gnostic Wisdom,Tim Freke/Peter Gandy,3.96,276,346,31,27/06/2006,2006,HarperTorch,,,
18315,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.95,480,138,29,27/06/2006,2006,St. Martin's Paperbacks,,,
14886,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,172,115,23,27/06/2006,2006,Avon,,,
5327,Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty,3.94,1,92,28,27/06/2006,2006,Picador USA,,,
35888,The Complete Idiot's Guide to Calculus,W. Michael Kelley,4.11,352,64,9,27/06/2006,2006,Ace,,,
28532,Dogged Pursuit (Jack and Jamie #5),Lee Charles Kelley,3.86,320,64,6,27/06/2006,2006,Ace Books,,,
42898,The Nubian Prince,Juan Bonilla/Esther Allen,3.54,258,61,10,27/06/2006,2006,St. Martin's Paperbacks,,,
2151,Selected Poems,Herman Melville/Robert Faggen,3.77,384,31,2,27/06/2006,2006,Tor Books,,,
1720,The Magus of Freemasonry: The Mysterious Life of Elias Ashmoleâ€”Scientist  Alchemist  and Founder of the Royal Society,Tobias Churton,4.1,303,28,5,27/06/2006,2006,Delacorte Press,,,
2767,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly/Buck Schirner,4.2,15,115,33,25/06/2006,2006,Brilliance Audio,,,
33028,Os libros arden mal,Manuel Rivas,3.36,741,36,2,24/06/2006,2006,EdiciÃ³ns Xerais de Galicia  S.A.,,,
33777,Harry Potter and the Half-Blood Prince (Harry Potter  #6),J.K. Rowling,4.57,768,1213,78,23/06/2006,2006,Dover Publications,,,
43490,On the Origin of Species by Means of Natural Selection,Charles Darwin/Michael T. Ghiselin,3.98,321,185,14,23/06/2006,2006,Dover Publications,,,
37905,The Theban Plays: Oedipus Rex  Oedipus at Colonus & Antigone,Sophocles/George      Young,3.97,176,182,14,23/06/2006,2006,Bloomsbury Publishing,,,
16878,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas,3.7,75,141555,1776,22/06/2006,2006,Warner Books (NY),,,
17701,The Serial Killers Club,Jeff Povey,3.22,279,109,25,22/06/2006,2006,Prestwick House - (Literary Touchstone Classic),,,
23717,Eleven on Top (Stephanie Plum  #11),Janet Evanovich,4.16,321,91695,1731,20/06/2006,2006,Scribner Book Company,,,
33457,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,4.15,310,81381,1925,20/06/2006,2006,Dark Horse Comics,,,
44539,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,350,8456,302,20/06/2006,2006,St. Martin's Press,,,
30822,The Mercy of Thin Air,Ronlyn Domingue,3.83,336,4718,656,20/06/2006,2006,St. Martin's Press,,,
42158,Alentejo Blue,Monica Ali,2.72,304,788,104,20/06/2006,2006,Washington Square Press,,,
37186,The MacGregors: Alan & Grant (The MacGregors  #3-4),Nora Roberts,4.11,458,9423,90,16/06/2006,2006,Dover Publications,,,
17294,Intimate Journals,Charles Baudelaire/Christopher Isherwood/W.H. Auden,3.73,128,217,27,16/06/2006,2006,Dover Publications,,,
22912,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,144,213,32,16/06/2006,2006,Mira,,,
22163,1632,Eric Flint,4.04,597,8406,638,15/06/2006,2006,Mariner Books,,,
1475,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve,4.06,272,154,4,15/06/2006,2006,Penguin-HighBridge,Penguin-HighBridge,Penguin-HighBridge,Penguin
12770,The Iliad,Homer/Robert Fagles/Derek Jacobi,3.86,8,42,7,15/06/2006,2006,Hackett Publishing Company  Inc.,,,
4956,The Diezmo,Rick Bass,3.46,224,11,1,15/06/2006,2006,Baen Books,,,
39773,Baby Proof,Emily Giffin,3.72,340,140762,3096,13/06/2006,2006,Tor Books,,,
38835,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,338,61435,1290,13/06/2006,2006,HarperFestival,,,
33775,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,245,26381,1109,13/06/2006,2006,Ecco,,,
32919,Swapping Lives,Jane Green,3.58,410,24513,916,13/06/2006,2006,Random House Trade,,,
6534,Bras & Broomsticks (Magic in Manhattan  #1),Sarah Mlynowski,3.73,310,8709,534,13/06/2006,2006,VIZ Media LLC,,,
9987,Frogs & French Kisses (Magic in Manhattan  #2),Sarah Mlynowski,3.97,288,4863,221,13/06/2006,2006,Counterpoint LLC,,,
31174,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,333,2330,252,13/06/2006,2006,Harper Perennial,,,
16982,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart,3.77,270,387,76,13/06/2006,2006,Delacorte Press,,,
4591,Battle Angel Alita - Last Order : Guilty Angel  Vol. 07,Yukito Kishiro,4.12,208,340,4,13/06/2006,2006,Ember,,,
32936,The Franklin Affair,Jim Lehrer,3.12,208,144,25,13/06/2006,2006,Scribner,,,
17830,Days: A Tangier Diary,Paul Bowles,3.31,128,123,16,13/06/2006,2006,Delacorte Press,,,
37572,The First Four Years (Little House  #9),Laura Ingalls Wilder/Cherry Jones,3.89,3,91,13,13/06/2006,2006,St. Martin's Press,,,
12300,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,512,63,8,13/06/2006,2006,Viking Adult,,,
5863,Kushiel's Scion (Imriel's Trilogy  #1),Jacqueline Carey,4.2,753,454,37,12/06/2006,2006,Warner Books (NY),,,
12725,The World  the Text  and the Critic,Edward W. Said/Ø¥Ø¯ÙˆØ§Ø±Ø¯ Ø³Ø¹ÙŠØ¯,4.18,336,198,6,10/06/2006,2006,Harvard University Press,,,
16330,Last Bite,Nancy Verde Barr,3.42,308,372,66,09/06/2006,2006,Algonquin Books,,,
42099,Fun Home: A Family Tragicomic,Alison Bechdel,4.08,240,48966,3928,08/06/2006,2006,Houghton Mifflin Company,,,
40483,Fablehaven (Fablehaven  #1),Brandon Mull,4.1,351,117341,8718,07/06/2006,2006,Pragmatic Bookshelf,,,
24594,The Hungry Tide,Amitav Ghosh,3.95,333,11838,815,07/06/2006,2006,Marvel,,,
16900,Black Widow: The Things They Say About Her,Richard K. Morgan/Bill Sienkiewicz/Sean Phillips,3.47,144,302,33,07/06/2006,2006,Shadow Mountain,,,
9351,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,256,173,14,07/06/2006,2006,Mariner Books,,,
2851,Cujo,Stephen King,3.71,432,197993,2816,06/06/2006,2006,Wiley,,,
24958,The Other Woman,Jane Green,3.7,389,29112,651,06/06/2006,2006,ADV Manga,,,
3419,Black Wind (Dirk Pitt  #18),Clive Cussler/Dirk Cussler,3.86,639,10113,304,06/06/2006,2006,Random House Audio,,,
45046,Bleach  Volume 13,Tite Kubo,4.36,208,6371,85,06/06/2006,2006,Signet Classics,,,
42417,Terrorist,John Updike,3.17,320,3490,410,06/06/2006,2006,VIZ Media,,,
7714,Od Magic,Patricia A. McKillip,3.98,315,3140,265,06/06/2006,2006,Berkley Sensation,,,
12274,Bonecrack,Dick Francis,4,304,2910,84,06/06/2006,2006,Anchor,,,
24923,Dark Water,KÅji Suzuki/Glynne Walley,3.61,279,2433,146,06/06/2006,2006,VIZ Media LLC,,,
5174,Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,4.38,192,1598,22,06/06/2006,2006,VIZ Media LLC,,,
5697,The Crazyladies of Pearl Street,Trevanian,3.77,384,1063,157,06/06/2006,2006,G.P. Putnam's Sons,,,
33418,Final Payments,Mary Gordon,3.69,304,551,78,06/06/2006,2006,Ace Books,,,
18655,Shadow of the Moon (Moon #5),Rebecca York,3.79,336,534,25,06/06/2006,2006,G.P. Putnam's Sons,,,
33723,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,4.45,208,450,8,06/06/2006,2006,Broadway Books,,,
37813,A Portrait of the Artist as a Young Man,James Joyce/Langdon Hammer,3.61,256,419,46,06/06/2006,2006,Plaza y JanÃ©s,,,
33551,The Carl Hiaasen Collection: Lucky You and Sick Puppy,Carl Hiaasen/Edward Asner,4.32,0,90,5,06/06/2006,2006,Berkley,,,
6657,Cromartie High School  Vol. 06,Eiji Nonaka/Brendan Frayne,4.21,176,61,4,06/06/2006,2006,Vertical,,,
1586,eBay: Top 100 Simplified Tips & Tricks,Julia Wilkinson,4.27,260,9,0,06/06/2006,2006,Knopf,,,
10029,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,480,8263,624,05/06/2006,2006,Trafford Publishing,,,
42899,A Friar's Bloodfeud (Knights Templar  #20),Michael Jecks,4.1,500,220,14,05/06/2006,2006,Headline,,,
24605,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,3.76,296,16,4,05/06/2006,2006,Mariner Books,,,
16791,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,4.36,165,282127,13449,01/06/2006,2006,Larousse,,,
1839,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/KÃ¢muran Åžipal,3.7,210,132064,5452,01/06/2006,2006,Headline Book Publishing,,,
357,4th of July (Women's Murder Club  #4),James Patterson/Maxine Paetro,4.07,448,62523,1674,01/06/2006,2006,Cengage Learning,,,
15877,Circle of Friends,Maeve Binchy/RenÃ© Huigen/Frans ThomÃ©se,4.03,722,51839,1396,01/06/2006,2006,Orchard Books,,,
29547,Dragonsong (Harper Hall  #1),Anne McCaffrey,4.24,192,40324,1001,01/06/2006,2006,Amadeus,,,
2586,Five Little Peppers and How They Grew (Five Little Peppers  #1),Margaret Sidney,4.03,352,22023,395,01/06/2006,2006,Roca Editorial,,,
40891,The Algebraist,Iain M. Banks,4.02,434,15363,560,01/06/2006,2006,Harry N. Abrams,,,
3056,Blowback (Scot Harvath  #4),Brad Thor,4.18,575,13546,371,01/06/2006,2006,Arbordale Publishing,,,
33565,Old Filth (Old Filth  #1),Jane Gardam,3.93,290,10337,1619,01/06/2006,2006,Oxford University Press  USA,,,
15430,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,320,4245,347,01/06/2006,2006,For Dummies,,,
22339,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade,4.36,165,3023,303,01/06/2006,2006,Putnam Publishing Group,,,
31382,Rash,Pete Hautman,3.75,256,2994,459,01/06/2006,2006,Hal Leonard Pub Corp,,,
2702,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,3.83,135,1414,82,01/06/2006,2006,Abrams,,,
12457,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,3.86,123,859,27,01/06/2006,2006,Crystal Clarity Publishers,,,
1643,Tramps Like Us  Volume 9,Yayoi Ogawa,4.32,185,562,11,01/06/2006,2006,Gallery Books,,,
37824,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.95,94,545,52,01/06/2006,2006,Fandemonium Books,,,
31823,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams/Martin  Freeman,4.22,6,493,95,01/06/2006,2006,Bold Strokes Books,,,
1420,Carly's Sound,Ali Vali,4.21,212,454,11,01/06/2006,2006,Random House Audio Publishing Group,,,
4633,Trial by Fire (Stargate SG-1  #1),Sabine C. Bauer,3.79,237,448,32,01/06/2006,2006,Multnomah Books,,,
31340,Same Sex in the City,Lauren  Levin/Lauren Blitzer,3.62,250,389,37,01/06/2006,2006,TokyoPop,,,
25426,How to Be Happy All the Time,Paramahansa Yogananda,4.36,167,317,19,01/06/2006,2006,Disney Press,,,
23693,Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,4.05,320,226,24,01/06/2006,2006,Beacon Press,,,
30162,The Perfect Wrong Note: Learning to Trust Your Musical Self,William Westney,4.24,239,191,20,01/06/2006,2006,Beacon Press,,,
30474,The Last Assassin (John Rain  #5),Barry Eisler,4.27,338,189,25,01/06/2006,2006,Aladdin Paperbacks,,,
32082,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,416,150,7,01/06/2006,2006,Pocket Books,,,
27151,Acts of God: The Unnatural History of Natural Disaster in America,Ted Steinberg,3.72,309,104,8,01/06/2006,2006,Vision,,,
15937,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer/Kirsten Carlson,3.87,32,37,9,01/06/2006,2006,Aladdin,,,
37238,Henri Rousseau: Jungles in Paris,Christopher   Green/Frances Morris/Nancy Ireson/Claire Freches-Thory,4.06,230,31,4,01/06/2006,2006,Arrow,,,
14656,Noches de tormenta,Nicholas Sparks/Isabel MargelÃ­,3.84,190,22,5,01/06/2006,2006,Night Shade Books,,,
32572,The John Adams Reader: Eseential Writings on an American Composer,Thomas May/John   Adams,3.5,455,20,5,01/06/2006,2006,Europa Editions,,,
2549,Giraffes Can't Dance,Giles Andreae/Guy Parker-Rees/Hugh Laurie,4.3,32,15,3,01/06/2006,2006,Vintage,,,
41394,Logic and Philosophy: A Modern Introduction,Alan Hausman/Paul Tidman,3.78,525,9,0,01/06/2006,2006,Disney Press,,,
28978,Death Ship of Dartmouth (Knights Templar  #21),Michael Jecks,4.06,352,7,1,01/06/2006,2006,Simon  Schuster Books for Young Readers,,,
67,Un amour de swann (Ã€ la recherche du temps perdu  #1.2),Marcel Proust,3.92,432,4,0,01/06/2006,2006,Harper Perennial,,,
17644,Silas Marner,George Eliot,3.64,279,165,6,31/05/2006,2006,Townsend Press,,,
44891,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.74,432,744569,7247,30/05/2006,2006,HarperCollins (SanFrancisco),,,
10000,The Memory Keeper's Daughter,Kim Edwards,3.67,401,535636,17550,30/05/2006,2006,RH Audio,,,
37387,A Tree Grows in Brooklyn,Betty  Smith,4.26,496,345283,16114,30/05/2006,2006,Grand Central Publishing,,,
30774,Their Eyes Were Watching God,Zora Neale Hurston,3.91,219,220309,9536,30/05/2006,2006,Penguin,Penguin,Penguin,Penguin
25244,The Husband,Dean Koontz,3.8,400,39604,1527,30/05/2006,2006,Penguin Books,Penguin Books,Penguin Books,Penguin
34922,The Social Contract,Jean-Jacques Rousseau/Maurice Cranston,3.77,168,29090,451,30/05/2006,2006,Penguin Books,Penguin Books,Penguin Books,Penguin
534,Until I Find You,John Irving,3.63,820,22547,1371,30/05/2006,2006,Penguin,Penguin,Penguin,Penguin
16989,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,344,20695,714,30/05/2006,2006,Penguin Books,Penguin Books,Penguin Books,Penguin
41232,Fear and Trembling,SÃ¸ren Kierkegaard/Alastair Hannay,4,160,14185,559,30/05/2006,2006,Barricade Books,,,
4693,Eleanor Rigby,Douglas Coupland,3.65,272,8517,372,30/05/2006,2006,St. Martin's Griffin,,,
43456,Ghost Hunter (Ghost Hunters  #3),Jayne Castle/Jayne Ann Krentz,4.14,327,4349,170,30/05/2006,2006,Schocken,,,
44458,Someone Comes to Town  Someone Leaves Town,Cory Doctorow,3.51,315,2956,321,30/05/2006,2006,Henry Holt and Company,,,
16021,Thriller: Stories To Keep You Up All Night,James Patterson/Ted Bell/Raelynn Hillhouse/Gregg Hurwitz/Alex Kava/J.A. Konrath/John Lescroart/David Liss/Eric Van Lustbader/Dennis Lynds/Gayle Lynds/Steve Berry/Chris Mooney/David Morrell/Katherine Neville/Michael Palmer/Douglas Preston/Christopher Reich/James Rollins/M.J. Rose/James Siegel/Grant Blackwood/Brad Thor/M. Diane Vogt/F. Paul Wilson/Lee Child/Lincoln Child/David Dun/Heather Graham/James Grippando/Denise Hamilton/David Liparulo/Christopher  Rice,3.5,568,2427,208,30/05/2006,2006,HarperCollins Publishers,,,
30273,One Hundred Years of Solitude,Gabriel GarcÃ­a MÃ¡rquez/Gregory Rabassa,4.07,448,1608,212,30/05/2006,2006,Jove Books,,,
30268,The Outsiders,S.E. Hinton/Jodi Picoult,4.09,160,1589,132,30/05/2006,2006,Digital Manga Publishing,,,
25216,Little Butterfly  Volume 01,Hinako Takanaga,4.07,184,1540,31,30/05/2006,2006,Harper Perennial Modern Classics,,,
26131,Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur,Carl Safina,4.24,383,644,78,30/05/2006,2006,Harper Perennial,,,
30512,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein,3.92,304,536,79,30/05/2006,2006,Amistad,,,
18750,Dirty Little Secrets,Joy King,4.15,256,304,31,30/05/2006,2006,Bantam,,,
42960,The Communist Manifesto (Great Ideas),Karl Marx/Gareth Stedman Jones/Friedrich Engels,3.55,128,251,13,30/05/2006,2006,Anchor Books,,,
26968,Jimmy Stewart: The Truth Behind the Legend,Michael Munn,3.97,317,212,35,30/05/2006,2006,Bloomsbury USA,,,
31573,The Book of the Dead  (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child/Scott Brick,4.13,0,112,16,30/05/2006,2006,Ballantine Books,,,
16313,The Spenser Collection: Volume I (Spenser  #27-28),Robert B. Parker/Joe Mantegna,4.26,0,77,3,30/05/2006,2006,Tor Books,,,
37262,Selected Writings,Augustine of Hippo/Emilie Griffin/Mary T. Clark/Francine du Plessix Gray,4.29,160,4,0,30/05/2006,2006,Mira Books,,,
